id,title,organization,prefecture,category,label_category,salary2,monthly_salary_yen,work_day,neccessary_capacity,support_system,other,work_location,people_number,application_period,detail_url
69392,【7/31締切】道の駅たけゆらの里おおたきで商品開発・広報・PR活動する協力隊を募集します,千葉県 大多喜町,千葉県,その他,協力隊,20万円以上,200000,週5日以上,あり,"活動中の住居に関する支援あり,活動中の備品･消耗品に関する支援あり,活動中の移動手段に関する支援あり,起業に関する支援あり",,"勤務地：道の駅たけゆらの里おおたき※業務内容により勤務地が変更になる場合があります
活動地域：大多喜町内及び近隣市町村",２人,2026-03-01 00:00,https://www.iju-join.jp/cgi-bin/recruit.php/9/detail/69392
69726,自分らしい就農を目指す「金ケ崎・農業してみ隊」（地域おこし協力隊）を募集！,岩手県 金ケ崎町,岩手県,農林水産・産業,協力隊,10万円～20万円未満,193470,週5日以上,あり,"活動中の住居に関する支援あり,活動中の備品･消耗品に関する支援あり,活動中の移動手段に関する支援あり,活動に関する研修制度あり,活動終了後の定住定着に向けた支援あり,起業に関する支援あり","未経験者歓迎,副業/兼業可能",金ケ崎町役場　農林課,若干名,2026-07-03 00:00,https://www.iju-join.jp/cgi-bin/recruit.php/9/detail/69726
67360,【普通免許があればOK】江別市を盛り上げるバス運転手募集中！【地域おこし協力隊】,北海道 江別市,北海道,その他,協力隊,10万円～20万円未満,190900,週5日以上,あり,"活動中の住居に関する支援あり,活動中の備品･消耗品に関する支援あり,活動に関する研修制度あり,その他特別の支援制度あり",未経験者歓迎,"【夕張鉄道株式会社（夕鉄バス）】
野幌営業所（北海道江別市東野幌町１２番地の４）",２名程度,2026-03-12 00:00,https://www.iju-join.jp/cgi-bin/recruit.php/9/detail/67360
65964,一関市「自伐型林業×複業で《現代版百姓》を目指す人を募集」,岩手県 一関市,岩手県,"農林水産・産業,環境,地域づくり,空き家,その他",協力隊,20万円以上,291666,不定期または応相談,あり,"活動中の住居に関する支援あり,活動中の備品･消耗品に関する支援あり,活動中の移動手段に関する支援あり,活動に関する研修制度あり,起業に関する支援あり",副業/兼業可能,一関市千厩町小梨の南小梨集落及び市内の森林,１名（ほかに１名が南小梨集落へ令和７年６月に着任し、活動しています）,2026-05-01 00:00,https://www.iju-join.jp/cgi-bin/recruit.php/9/detail/65964
69669,魅力的な個店を増やす「まちのチャレンジコーディネーター」を募集します,静岡県 湖西市,静岡県,"地域づくり,空き家",協力隊,20万円以上,280000,週5日以上,あり,"活動中の住居に関する支援あり,活動中の備品･消耗品に関する支援あり,活動中の移動手段に関する支援あり,活動に関する研修制度あり","未経験者歓迎,副業/兼業可能",湖西市役所 及び JR鷲津駅周辺,1名,2026-07-01 00:00,https://www.iju-join.jp/cgi-bin/recruit.php/9/detail/69669
54823,【地域おこし協力隊】あなたの挑戦が地域を変えるKENPOKU PROJECT Eメンバ―募集（茨城県／起業・複業型）,茨城県,茨城県,"農林水産・産業,環境,医療・福祉,観光,教育,情報通信,地域づくり,スポーツ,空き家,その他",協力隊,20万円以上,291600,不定期または応相談,なし,"活動中の住居に関する支援あり,活動中の備品･消耗品に関する支援あり,活動中の移動手段に関する支援あり,活動に関する研修制度あり,活動終了後の定住定着に向けた支援あり,起業に関する支援あり","学生歓迎,未経験者歓迎,副業/兼業可能",県北地域（日立市、高萩市、北茨城市、常陸太田市、常陸大宮市、大子町の６市町）,10名程度（年間）,2026-07-08 00:00,https://www.iju-join.jp/cgi-bin/recruit.php/9/detail/54823
69472,【永平寺町】観光情報発信の協力隊員を募集します！,福井県 永平寺町,福井県,観光,"協力隊,おためし",20万円以上,,週5日以上,あり,"活動中の住居に関する支援あり,活動中の備品･消耗品に関する支援あり,活動終了後の定住定着に向けた支援あり,起業に関する支援あり",,"まちづくり株式会社ＺＥＮコネクト（志比北小学校内：永平寺町岩野第２号１番地）
※内容により町外での活動もあります。",地域おこし協力隊　１名,2026-06-15 00:00,https://www.iju-join.jp/cgi-bin/recruit.php/9/detail/69472
69412,"""Bạn có nguyện vọng làm việc tại Ủy ban tỉnh Hokkaido không? 【北海道庁：渡島（おしま）総合振興局勤務（所在地：函館（はこだて）市】外国人地域おこし協力隊を募集中！""",北海道,北海道,"地域づくり,その他",協力隊,10万円～20万円未満,144368,週3～4日,あり,"活動中の住居に関する支援あり,活動中の備品･消耗品に関する支援あり,活動中の移動手段に関する支援あり,活動に関する研修制度あり",副業/兼業可能,北海道渡島（おしま）総合振興局地域政策課（所在地：函館（はこだて）市）,１人,2026-06-01 00:00,https://www.iju-join.jp/cgi-bin/recruit.php/9/detail/69412
69411,ဟော့ကိုင်းဒိုးပြည်နယ်အုပ်ချုပ်ရေးဌာန (北海道庁)　မှာ အလုပ်လုပ်လိုပါသလား 【北海道庁：胆振（いぶり）総合振興局勤務（所在地：室蘭（むろらん）市】外国人地域おこし協力隊を募集中！,北海道,北海道,"地域づくり,その他",協力隊,10万円～20万円未満,144368,週3～4日,あり,"活動中の住居に関する支援あり,活動中の備品･消耗品に関する支援あり,活動中の移動手段に関する支援あり,活動に関する研修制度あり",副業/兼業可能,北海道胆振（いぶり）総合振興局地域政策課（所在地：室蘭（むろらん）市）,１人,2026-06-01 00:00,https://www.iju-join.jp/cgi-bin/recruit.php/9/detail/69411
64743,「仁淀ブルーを全国へ、世界へ」の大きな志を持って取り組んでいただけるスタッフ大募集！！,高知県,高知県,観光,"協力隊,インターン",10万円～20万円未満,193400,週3～4日,あり,"活動中の住居に関する支援あり,活動中の備品･消耗品に関する支援あり,活動中の移動手段に関する支援あり,活動に関する研修制度あり,活動終了後の定住定着に向けた支援あり,起業に関する支援あり","未経験者歓迎,副業/兼業可能","一般社団法人　仁淀ブルー観光協議会
〒789-1202　高知県高岡郡佐川町乙2060-2",1名,2025-06-01 00:00,https://www.iju-join.jp/cgi-bin/recruit.php/9/detail/64743
69410,Apakah Anda ingin bekerja di Hokkaidocho (Kantor Pemerintah Prefektur Hokkaido) 【北海道庁：オホーツク総合振興局勤務（所在地：網走（あばしり）市）】外国人地域おこし協力隊を募集中！,北海道,北海道,"地域づくり,その他",協力隊,10万円～20万円未満,144368,週3～4日,あり,"活動中の住居に関する支援あり,活動中の備品･消耗品に関する支援あり,活動中の移動手段に関する支援あり,活動に関する研修制度あり",副業/兼業可能,北海道オホーツク総合振興局地域政策課（所在地：網走（あばしり）市）,1人,2026-06-01 00:00,https://www.iju-join.jp/cgi-bin/recruit.php/9/detail/69410
68859,【秋田県能代市】森林・林業の担い手地域おこし協力隊募集！,秋田県 能代市,秋田県,"農林水産・産業,地域づくり",協力隊,20万円以上,,週5日以上,,"活動中の住居に関する支援あり,活動中の備品･消耗品に関する支援あり,活動中の移動手段に関する支援あり,活動に関する研修制度あり,活動終了後の定住定着に向けた支援あり,起業に関する支援あり",未経験者歓迎,,,2026-07-02 00:00,https://www.iju-join.jp/cgi-bin/recruit.php/9/detail/68859
66010,ひとと地域をつなぐ外部人材コーディネーターを募集します！,新潟県 柏崎市,新潟県,地域づくり,"協力隊,おためし",20万円以上,240000,週5日以上,あり,"活動中の備品･消耗品に関する支援あり,活動中の移動手段に関する支援あり,活動に関する研修制度あり,活動終了後の定住定着に向けた支援あり,起業に関する支援あり",未経験者歓迎,"特定非営利活動法人aisa事務所
（柏崎市東本町２丁目７番４２号または柏崎市西本町３丁目２番８号）",１名,2026-04-01 00:00,https://www.iju-join.jp/cgi-bin/recruit.php/9/detail/66010
65815,「応援する」ってこんなに熱い。水球の興奮を日常に変える広報スタッフを募集します！,新潟県 柏崎市,新潟県,"地域づくり,スポーツ","協力隊,おためし",20万円以上,210000,週5日以上,あり,"活動中の備品･消耗品に関する支援あり,活動中の移動手段に関する支援あり,活動に関する研修制度あり,活動終了後の定住定着に向けた支援あり,起業に関する支援あり","未経験者歓迎,副業/兼業可能","一般社団法人ウォーターポロクラブ柏崎事務所
（新潟県柏崎市駅前二丁目３番５１号　興産ビル３階）",１名,2026-07-01 00:00,https://www.iju-join.jp/cgi-bin/recruit.php/9/detail/65815
63005,【愛媛県内子町】地域おこし協力隊募集　～長田地区での新たな体験メニューの創設と運営並びに情報発信～,愛媛県 内子町,愛媛県,"観光,地域づくり",協力隊,20万円以上,200300,週5日以上,あり,"活動中の住居に関する支援あり,活動中の備品･消耗品に関する支援あり,活動中の移動手段に関する支援あり,起業に関する支援あり",,"出勤場所：内子東自治センター、お山の学校ながた
活動エリア：長田地区を中心に活動",1名,2026-07-01 00:00,https://www.iju-join.jp/cgi-bin/recruit.php/9/detail/63005
63007,【愛媛県内子町】地域おこし協力隊募集　～内子の恵みを、あなたのアイデアで新たな「からりブレンド」へ～,愛媛県 内子町,愛媛県,"農林水産・産業,地域づくり",協力隊,20万円以上,200300,週5日以上,あり,"活動中の住居に関する支援あり,活動中の備品･消耗品に関する支援あり,活動中の移動手段に関する支援あり,起業に関する支援あり",,"出勤場所：道の駅内子フレッシュパークからり、内子町農村支援センター
活動エリア：内子町全域",1名,2026-07-01 00:00,https://www.iju-join.jp/cgi-bin/recruit.php/9/detail/63007
68796,未経験から“自分の農業”へ。栽培から販路開拓まで学べる地域おこし協力隊（新潟県柏崎市地域おこし協力隊）,新潟県 柏崎市,新潟県,農林水産・産業,"協力隊,おためし",10万円～20万円未満,194800,週5日以上,あり,"活動中の住居に関する支援あり,活動中の備品･消耗品に関する支援あり,活動に関する研修制度あり,活動終了後の定住定着に向けた支援あり,起業に関する支援あり,その他特別の支援制度あり",未経験者歓迎,"受入団体：柏崎市（研修先：株式会社大日）

勤務地：
・曽地地域
・矢田地域",1名,2026-04-02 00:00,https://www.iju-join.jp/cgi-bin/recruit.php/9/detail/68796
